TF	motif_token	p_value	q_value	target_with_motif	target_total	background_with_motif	background_total	log2_odds_ratio	motif_enriched_q1e-5	system	sample_id	sample_slug
CEBPB	JASPAR2024|000235|MA0466.4	0.001	0.0132	274.0	3582.0	1735.1	27585.0	0.30538098287718507	FALSE	patient	TCGA-MP-A4T4	TCGA-MP-A4T4
CREB3L2	JASPAR2024|000025|MA0608.1	0.01	0.0188	1873.0	3582.0	13748.2	27585.0	0.14142880786054185	FALSE	patient	TCGA-MP-A4T4	TCGA-MP-A4T4
NFATC4	JASPAR2024|000506|MA1525.3	0.01	0.0338	2560.0	3582.0	19163.1	27585.0	0.13825940955736526	FALSE	patient	TCGA-MP-A4T4	TCGA-MP-A4T4
ELF3	JASPAR2024|000276|MA0640.3	0.1	0.0673	3578.0	3582.0	27490.9	27585.0	1.452289783786508	FALSE	patient	TCGA-MP-A4T4	TCGA-MP-A4T4
ETV1	JASPAR2024|000311|MA0761.3	0.1	0.0673	3569.0	3582.0	27400.4	27585.0	0.8368442097058518	FALSE	patient	TCGA-MP-A4T4	TCGA-MP-A4T4
FOXD2	JASPAR2024|000361|MA0847.4	0.1	0.0673	1360.0	3582.0	10007.3	27585.0	0.1046160207431532	FALSE	patient	TCGA-MP-A4T4	TCGA-MP-A4T4
NR3C2	JASPAR2024|000539|MA0727.2	0.1	0.2144	265.0	3582.0	1866.5	27585.0	0.14072801710305452	FALSE	patient	TCGA-MP-A4T4	TCGA-MP-A4T4
XBP1	JASPAR2024|000675|MA0844.2	1.0	0.2657	1662.0	3582.0	12502.2	27585.0	0.06258479657382959	FALSE	patient	TCGA-MP-A4T4	TCGA-MP-A4T4
ZBTB18	JASPAR2024|000681|MA0698.2	1.0	0.2699	2074.0	3582.0	15695.0	27585.0	0.05910735442654516	FALSE	patient	TCGA-MP-A4T4	TCGA-MP-A4T4
FOXA3	JASPAR2024|000358|MA1683.2	1.0	0.2699	3190.0	3582.0	24386.5	27585.0	0.09259857851390853	FALSE	patient	TCGA-MP-A4T4	TCGA-MP-A4T4
ZNF75D	JASPAR2024|000169|MA1601.2	1.0	0.2699	2525.0	3582.0	19196.0	27585.0	0.06172481889171522	FALSE	patient	TCGA-MP-A4T4	TCGA-MP-A4T4
ZNF341	JASPAR2024|000712|MA1655.2	1.0	0.3875	3583.0	3582.0	27577.7	27585.0	1.0193870868603467	FALSE	patient	TCGA-MP-A4T4	TCGA-MP-A4T4
CEBPA	JASPAR2024|000234|MA0102.5	1.0	0.6007	2592.0	3582.0	19888.7	27585.0	0.018460525482283847	FALSE	patient	TCGA-MP-A4T4	TCGA-MP-A4T4
FOXA1	JASPAR2024|000356|MA0148.5	1.0	0.6816	2877.0	3582.0	22129.8	27585.0	0.007911152089462645	FALSE	patient	TCGA-MP-A4T4	TCGA-MP-A4T4
FOXA2	JASPAR2024|000357|MA0047.4	1.0	0.6816	2794.0	3582.0	21491.1	27585.0	0.0071907209199918165	FALSE	patient	TCGA-MP-A4T4	TCGA-MP-A4T4
HNF4A	JASPAR2024|000410|MA0114.5	1.0	0.6816	3444.0	3582.0	26508.4	27585.0	0.015083994293805157	FALSE	patient	TCGA-MP-A4T4	TCGA-MP-A4T4
ZNF281	JASPAR2024|000706|MA1630.3	1.0	0.684	2940.0	3582.0	22659.3	27585.0	-0.007294890146543255	FALSE	patient	TCGA-MP-A4T4	TCGA-MP-A4T4
HNF4A	JASPAR2024|000409|MA1494.2	1.0	1.0	381.0	3582.0	3127.2	27585.0	-0.10184296171460037	FALSE	patient	TCGA-MP-A4T4	TCGA-MP-A4T4
NKX2-1	JASPAR2024|000822|MA1994.2	1.0	1.0	3395.0	3582.0	26281.0	27585.0	-0.1538172380488643	FALSE	patient	TCGA-MP-A4T4	TCGA-MP-A4T4
GATA6	JASPAR2024|000382|MA1104.3	1.0	1.0	2910.0	3582.0	22683.6	27585.0	-0.09660761829069917	FALSE	patient	TCGA-MP-A4T4	TCGA-MP-A4T4
ETV1	JASPAR2024|000652|MA1966.2	1.0	1.0	3445.0	3582.0	26690.6	27585.0	-0.25127864109170905	FALSE	patient	TCGA-MP-A4T4	TCGA-MP-A4T4
ZNF444	CIS-BP2.00|000420|M04529_2.00	0.001	0.0062	1368.0	3584.0	9843.0	27602.0	0.15565975374093433	FALSE	patient	TCGA-MP-A4T4	TCGA-MP-A4T4
ZNF33A	CIS-BP2.00|000762|M07695_2.00	0.1	0.2159	3287.0	3584.0	25111.2	27602.0	0.13264028719970422	FALSE	patient	TCGA-MP-A4T4	TCGA-MP-A4T4
ZNF141	CIS-BP2.00|000653|M07586_2.00	1.0	1.0	2574.0	3584.0	19841.8	27602.0	-0.005097623854260657	FALSE	patient	TCGA-MP-A4T4	TCGA-MP-A4T4
ZNF540	CIS-BP2.00|000701|M07634_2.00	1.0	1.0	761.0	3584.0	5916.1	27602.0	-0.016618375902379218	FALSE	patient	TCGA-MP-A4T4	TCGA-MP-A4T4
ZNF33B	CIS-BP2.00|000777|M07710_2.00	1.0	1.0	1213.0	3584.0	9488.9	27602.0	-0.03394123159610626	FALSE	patient	TCGA-MP-A4T4	TCGA-MP-A4T4
ZNF19	CIS-BP2.00|000670|M07603_2.00	1.0	1.0	3563.0	3584.0	27459.6	27602.0	-0.21337269829520372	FALSE	patient	TCGA-MP-A4T4	TCGA-MP-A4T4
E2F5	CIS-BP2.00|000940|M08109_2.00	1.0	1.0	3046.0	3584.0	23749.0	27602.0	-0.12352135405106829	FALSE	patient	TCGA-MP-A4T4	TCGA-MP-A4T4
ZNF254	CIS-BP2.00|000827|M07760_2.00	1.0	1.0	500.0	3584.0	4550.6	27602.0	-0.28299619739510573	FALSE	patient	TCGA-MP-A4T4	TCGA-MP-A4T4
CEBPB	JASPAR2024|000235|MA0466.4	1e-09	0.0	317.0	3586.0	1714.9	27571.0	0.5496741239925859	TRUE	patient	TCGA-MP-A4T7	TCGA-MP-A4T7
ELF3	JASPAR2024|000276|MA0640.3	0.0001	0.0005	3582.0	3586.0	27470.8	27571.0	1.5451082978682862	FALSE	patient	TCGA-MP-A4T7	TCGA-MP-A4T7
XBP1	JASPAR2024|000675|MA0844.2	0.001	0.0018	1716.0	3586.0	12405.3	27571.0	0.16589077288316215	FALSE	patient	TCGA-MP-A4T7	TCGA-MP-A4T7
FOXD2	JASPAR2024|000361|MA0847.4	0.01	0.0079	1386.0	3586.0	10003.5	27571.0	0.14598924146916115	FALSE	patient	TCGA-MP-A4T7	TCGA-MP-A4T7
ZNF75D	JASPAR2024|000169|MA1601.2	0.1	0.0435	2557.0	3586.0	19187.1	27571.0	0.11839559182177097	FALSE	patient	TCGA-MP-A4T7	TCGA-MP-A4T7
ETV1	JASPAR2024|000311|MA0761.3	0.1	0.0435	3569.0	3586.0	27381.1	27571.0	0.5041938079265202	FALSE	patient	TCGA-MP-A4T7	TCGA-MP-A4T7
CREB3L2	JASPAR2024|000025|MA0608.1	0.1	0.0465	1844.0	3586.0	13691.4	27571.0	0.10176643422594163	FALSE	patient	TCGA-MP-A4T7	TCGA-MP-A4T7
NFATC4	JASPAR2024|000506|MA1525.3	0.1	0.0679	2543.0	3586.0	19156.6	27571.0	0.09852334337984188	FALSE	patient	TCGA-MP-A4T7	TCGA-MP-A4T7
ETV1	JASPAR2024|000652|MA1966.2	1.0	0.2527	3480.0	3586.0	26678.5	27571.0	0.1294686334805479	FALSE	patient	TCGA-MP-A4T7	TCGA-MP-A4T7
ZNF341	JASPAR2024|000712|MA1655.2	1.0	0.5618	3583.0	3586.0	27563.8	27571.0	-1.8058561810347111	FALSE	patient	TCGA-MP-A4T7	TCGA-MP-A4T7
NR3C2	JASPAR2024|000539|MA0727.2	1.0	0.6682	246.0	3586.0	1846.2	27571.0	0.03976197246442431	FALSE	patient	TCGA-MP-A4T7	TCGA-MP-A4T7
ZBTB18	JASPAR2024|000681|MA0698.2	1.0	0.6682	2058.0	3586.0	15760.5	27571.0	0.013248941311364334	FALSE	patient	TCGA-MP-A4T7	TCGA-MP-A4T7
FOXA3	JASPAR2024|000358|MA1683.2	1.0	0.6682	3174.0	3586.0	24381.1	27571.0	0.010079770002381777	FALSE	patient	TCGA-MP-A4T7	TCGA-MP-A4T7
FOXA1	JASPAR2024|000356|MA0148.5	1.0	0.6682	2878.0	3586.0	22106.4	27571.0	0.006300520065197912	FALSE	patient	TCGA-MP-A4T7	TCGA-MP-A4T7
FOXA2	JASPAR2024|000357|MA0047.4	1.0	0.6682	2797.0	3586.0	21486.4	27571.0	0.005022482437031162	FALSE	patient	TCGA-MP-A4T7	TCGA-MP-A4T7
ZNF281	JASPAR2024|000706|MA1630.3	1.0	0.6682	2947.0	3586.0	22644.4	27571.0	0.004100038407424632	FALSE	patient	TCGA-MP-A4T7	TCGA-MP-A4T7
CEBPA	JASPAR2024|000234|MA0102.5	1.0	0.6682	2583.0	3586.0	19860.4	27571.0	-0.000636150703610423	FALSE	patient	TCGA-MP-A4T7	TCGA-MP-A4T7
NKX2-1	JASPAR2024|000822|MA1994.2	1.0	0.6682	3411.0	3586.0	26252.2	27571.0	-0.03375795976693306	FALSE	patient	TCGA-MP-A4T7	TCGA-MP-A4T7
HNF4A	JASPAR2024|000409|MA1494.2	1.0	0.8273	393.0	3586.0	3119.1	27571.0	-0.050159798641251	FALSE	patient	TCGA-MP-A4T7	TCGA-MP-A4T7
GATA6	JASPAR2024|000382|MA1104.3	1.0	1.0	2913.0	3586.0	22737.6	27571.0	-0.1208487143459902	FALSE	patient	TCGA-MP-A4T7	TCGA-MP-A4T7
HNF4A	JASPAR2024|000410|MA0114.5	1.0	1.0	3416.0	3586.0	26484.1	27571.0	-0.2815235987967649	FALSE	patient	TCGA-MP-A4T7	TCGA-MP-A4T7
ZNF444	CIS-BP2.00|000420|M04529_2.00	1e-06	0.0	1428.0	3586.0	9866.8	27611.0	0.25113284963290944	TRUE	patient	TCGA-MP-A4T7	TCGA-MP-A4T7
ZNF19	CIS-BP2.00|000670|M07603_2.00	0.1	0.1083	3574.0	3586.0	27444.7	27611.0	0.7973787935161055	FALSE	patient	TCGA-MP-A4T7	TCGA-MP-A4T7
ZNF141	CIS-BP2.00|000653|M07586_2.00	1.0	0.3137	2606.0	3586.0	19829.9	27611.0	0.060949273897461805	FALSE	patient	TCGA-MP-A4T7	TCGA-MP-A4T7
ZNF33A	CIS-BP2.00|000762|M07695_2.00	1.0	0.3679	3273.0	3586.0	25066.5	27611.0	0.08424484637140876	FALSE	patient	TCGA-MP-A4T7	TCGA-MP-A4T7
ZNF33B	CIS-BP2.00|000777|M07710_2.00	1.0	0.4991	1252.0	3586.0	9497.3	27611.0	0.03315282443232471	FALSE	patient	TCGA-MP-A4T7	TCGA-MP-A4T7
E2F5	CIS-BP2.00|000940|M08109_2.00	1.0	1.0	3079.0	3586.0	23753.6	27611.0	-0.021072492794114706	FALSE	patient	TCGA-MP-A4T7	TCGA-MP-A4T7
ZNF540	CIS-BP2.00|000701|M07634_2.00	1.0	1.0	744.0	3586.0	5867.1	27611.0	-0.04301512413150582	FALSE	patient	TCGA-MP-A4T7	TCGA-MP-A4T7
ZNF254	CIS-BP2.00|000827|M07760_2.00	1.0	1.0	524.0	3586.0	4569.2	27611.0	-0.21158179840106756	FALSE	patient	TCGA-MP-A4T7	TCGA-MP-A4T7
CEBPB	JASPAR2024|000235|MA0466.4	1e-10	0.0	326.0	3582.0	1720.1	27522.0	0.5883542858133877	TRUE	patient	TCGA-MP-A4TE	TCGA-MP-A4TE
FOXD2	JASPAR2024|000361|MA0847.4	0.01	0.0256	1390.0	3582.0	10044.7	27522.0	0.14204421210988968	FALSE	patient	TCGA-MP-A4TE	TCGA-MP-A4TE
NFATC4	JASPAR2024|000506|MA1525.3	0.01	0.0318	2558.0	3582.0	19088.5	27522.0	0.141925648305061	FALSE	patient	TCGA-MP-A4TE	TCGA-MP-A4TE
ZNF75D	JASPAR2024|000169|MA1601.2	0.01	0.0318	2556.0	3582.0	19093.0	27522.0	0.13687377803611747	FALSE	patient	TCGA-MP-A4TE	TCGA-MP-A4TE
XBP1	JASPAR2024|000675|MA0844.2	0.1	0.0663	1683.0	3582.0	12427.9	27522.0	0.10623595623701747	FALSE	patient	TCGA-MP-A4TE	TCGA-MP-A4TE
CEBPA	JASPAR2024|000234|MA0102.5	0.1	0.1204	2633.0	3582.0	19840.5	27522.0	0.10281068260988215	FALSE	patient	TCGA-MP-A4TE	TCGA-MP-A4TE
CREB3L2	JASPAR2024|000025|MA0608.1	0.1	0.223	1830.0	3582.0	13716.8	27522.0	0.07209082787451182	FALSE	patient	TCGA-MP-A4TE	TCGA-MP-A4TE
FOXA2	JASPAR2024|000357|MA0047.4	0.1	0.2558	2827.0	3582.0	21457.5	27522.0	0.08108729867953256	FALSE	patient	TCGA-MP-A4TE	TCGA-MP-A4TE
ETV1	JASPAR2024|000652|MA1966.2	1.0	0.3733	3479.0	3582.0	26629.2	27522.0	0.1734297309493337	FALSE	patient	TCGA-MP-A4TE	TCGA-MP-A4TE
ELF3	JASPAR2024|000276|MA0640.3	1.0	0.3733	3573.0	3582.0	27402.7	27522.0	0.7176219045642629	FALSE	patient	TCGA-MP-A4TE	TCGA-MP-A4TE
FOXA3	JASPAR2024|000358|MA1683.2	1.0	0.3733	3189.0	3582.0	24342.1	27522.0	0.08269159937953387	FALSE	patient	TCGA-MP-A4TE	TCGA-MP-A4TE
NR3C2	JASPAR2024|000539|MA0727.2	1.0	0.3733	255.0	3582.0	1856.5	27522.0	0.08576928175364835	FALSE	patient	TCGA-MP-A4TE	TCGA-MP-A4TE
FOXA1	JASPAR2024|000356|MA0148.5	1.0	0.5315	2889.0	3582.0	22098.2	27522.0	0.03239945600552142	FALSE	patient	TCGA-MP-A4TE	TCGA-MP-A4TE
ETV1	JASPAR2024|000311|MA0761.3	1.0	0.6152	3559.0	3582.0	27314.4	27522.0	0.20660266820492942	FALSE	patient	TCGA-MP-A4TE	TCGA-MP-A4TE
ZBTB18	JASPAR2024|000681|MA0698.2	1.0	0.8518	2055.0	3582.0	15838.9	27522.0	-0.010715823000835605	FALSE	patient	TCGA-MP-A4TE	TCGA-MP-A4TE
NKX2-1	JASPAR2024|000822|MA1994.2	1.0	0.9642	3404.0	3582.0	26195.4	27522.0	-0.049545084753409636	FALSE	patient	TCGA-MP-A4TE	TCGA-MP-A4TE
GATA6	JASPAR2024|000382|MA1104.3	1.0	1.0	2922.0	3582.0	22597.9	27522.0	-0.05256962142879715	FALSE	patient	TCGA-MP-A4TE	TCGA-MP-A4TE
ZNF341	JASPAR2024|000712|MA1655.2	1.0	1.0	3580.0	3582.0	27500.8	27522.0	0.1764281977687357	FALSE	patient	TCGA-MP-A4TE	TCGA-MP-A4TE
HNF4A	JASPAR2024|000409|MA1494.2	1.0	1.0	380.0	3582.0	3102.3	27522.0	-0.09679780763490396	FALSE	patient	TCGA-MP-A4TE	TCGA-MP-A4TE
HNF4A	JASPAR2024|000410|MA0114.5	1.0	1.0	3427.0	3582.0	26440.9	27522.0	-0.14938942325341492	FALSE	patient	TCGA-MP-A4TE	TCGA-MP-A4TE
ZNF281	JASPAR2024|000706|MA1630.3	1.0	1.0	2895.0	3582.0	22561.3	27522.0	-0.11074027096944182	FALSE	patient	TCGA-MP-A4TE	TCGA-MP-A4TE
ZNF444	CIS-BP2.00|000420|M04529_2.00	0.01	0.0069	1354.0	3584.0	9715.7	27563.0	0.15767540548583997	FALSE	patient	TCGA-MP-A4TE	TCGA-MP-A4TE
ZNF19	CIS-BP2.00|000670|M07603_2.00	1.0	0.2417	3571.0	3584.0	27375.4	27563.0	0.8621641679104171	FALSE	patient	TCGA-MP-A4TE	TCGA-MP-A4TE
ZNF33A	CIS-BP2.00|000762|M07695_2.00	1.0	0.4429	3277.0	3584.0	25050.7	27563.0	0.09642550519280375	FALSE	patient	TCGA-MP-A4TE	TCGA-MP-A4TE
ZNF540	CIS-BP2.00|000701|M07634_2.00	1.0	0.5362	781.0	3584.0	5892.7	27563.0	0.03571798804822761	FALSE	patient	TCGA-MP-A4TE	TCGA-MP-A4TE
ZNF141	CIS-BP2.00|000653|M07586_2.00	1.0	0.8981	2569.0	3584.0	19786.8	27563.0	-0.008047365446987658	FALSE	patient	TCGA-MP-A4TE	TCGA-MP-A4TE
E2F5	CIS-BP2.00|000940|M08109_2.00	1.0	1.0	3063.0	3584.0	23670.1	27563.0	-0.04955210540049049	FALSE	patient	TCGA-MP-A4TE	TCGA-MP-A4TE
ZNF33B	CIS-BP2.00|000777|M07710_2.00	1.0	1.0	1196.0	3584.0	9421.8	27563.0	-0.05212599978439125	FALSE	patient	TCGA-MP-A4TE	TCGA-MP-A4TE
ZNF254	CIS-BP2.00|000827|M07760_2.00	1.0	1.0	490.0	3584.0	4545.1	27563.0	-0.31713636635511067	FALSE	patient	TCGA-MP-A4TE	TCGA-MP-A4TE
XBP1	JASPAR2024|000675|MA0844.2	0.0001	0.0004	1740.0	3584.0	12432.6	27573.0	0.20053693426811164	FALSE	patient	TCGA-MP-A4TF	TCGA-MP-A4TF
NFATC4	JASPAR2024|000506|MA1525.3	0.001	0.0036	2591.0	3584.0	19217.4	27573.0	0.1816464870000384	FALSE	patient	TCGA-MP-A4TF	TCGA-MP-A4TF
CREB3L2	JASPAR2024|000025|MA0608.1	0.001	0.0063	1880.0	3584.0	13741.1	27573.0	0.151269207096655	FALSE	patient	TCGA-MP-A4TF	TCGA-MP-A4TF
CEBPB	JASPAR2024|000235|MA0466.4	0.01	0.0104	263.0	3584.0	1693.9	27573.0	0.277008871937877	FALSE	patient	TCGA-MP-A4TF	TCGA-MP-A4TF
ELF3	JASPAR2024|000276|MA0640.3	0.01	0.0172	3579.0	3584.0	27462.4	27573.0	1.3966293948685136	FALSE	patient	TCGA-MP-A4TF	TCGA-MP-A4TF
ETV1	JASPAR2024|000311|MA0761.3	0.1	0.0739	3569.0	3584.0	27380.1	27573.0	0.7018875201013782	FALSE	patient	TCGA-MP-A4TF	TCGA-MP-A4TF
ZNF281	JASPAR2024|000706|MA1630.3	0.1	0.1897	2980.0	3584.0	22654.1	27573.0	0.0984903820590472	FALSE	patient	TCGA-MP-A4TF	TCGA-MP-A4TF
ZNF75D	JASPAR2024|000169|MA1601.2	0.1	0.2537	2543.0	3584.0	19286.6	27573.0	0.06942043617667819	FALSE	patient	TCGA-MP-A4TF	TCGA-MP-A4TF
CEBPA	JASPAR2024|000234|MA0102.5	0.1	0.2537	2611.0	3584.0	19815.5	27573.0	0.07071672693700995	FALSE	patient	TCGA-MP-A4TF	TCGA-MP-A4TF
NR3C2	JASPAR2024|000539|MA0727.2	1.0	0.2537	263.0	3584.0	1876.1	27573.0	0.11946927549161193	FALSE	patient	TCGA-MP-A4TF	TCGA-MP-A4TF
FOXD2	JASPAR2024|000361|MA0847.4	1.0	0.4383	1322.0	3584.0	10003.1	27573.0	0.03797768887398511	FALSE	patient	TCGA-MP-A4TF	TCGA-MP-A4TF
ZBTB18	JASPAR2024|000681|MA0698.2	1.0	0.4786	2060.0	3584.0	15707.4	27573.0	0.03001384072828342	FALSE	patient	TCGA-MP-A4TF	TCGA-MP-A4TF
GATA6	JASPAR2024|000382|MA1104.3	1.0	0.6533	2954.0	3584.0	22679.8	27573.0	0.015903567086098025	FALSE	patient	TCGA-MP-A4TF	TCGA-MP-A4TF
FOXA1	JASPAR2024|000356|MA0148.5	1.0	0.7504	2878.0	3584.0	22137.6	27573.0	0.0006151596233740122	FALSE	patient	TCGA-MP-A4TF	TCGA-MP-A4TF
HNF4A	JASPAR2024|000409|MA1494.2	1.0	0.7504	406.0	3584.0	3121.9	27573.0	0.002182767559570642	FALSE	patient	TCGA-MP-A4TF	TCGA-MP-A4TF
FOXA2	JASPAR2024|000357|MA0047.4	1.0	0.8271	2788.0	3584.0	21508.4	27573.0	-0.018587403285280232	FALSE	patient	TCGA-MP-A4TF	TCGA-MP-A4TF
FOXA3	JASPAR2024|000358|MA1683.2	1.0	0.8806	3163.0	3584.0	24412.2	27573.0	-0.04112494855749721	FALSE	patient	TCGA-MP-A4TF	TCGA-MP-A4TF
ZNF341	JASPAR2024|000712|MA1655.2	1.0	0.8806	3581.0	3584.0	27553.2	27573.0	-0.4075573141606321	FALSE	patient	TCGA-MP-A4TF	TCGA-MP-A4TF
NKX2-1	JASPAR2024|000822|MA1994.2	1.0	0.8806	3406.0	3584.0	26269.0	27573.0	-0.07752566455886965	FALSE	patient	TCGA-MP-A4TF	TCGA-MP-A4TF
HNF4A	JASPAR2024|000410|MA0114.5	1.0	0.9571	3429.0	3584.0	26498.5	27573.0	-0.1605175821987913	FALSE	patient	TCGA-MP-A4TF	TCGA-MP-A4TF
ETV1	JASPAR2024|000652|MA1966.2	1.0	0.9935	3440.0	3584.0	26671.2	27573.0	-0.31208194039196435	FALSE	patient	TCGA-MP-A4TF	TCGA-MP-A4TF
ZNF444	CIS-BP2.00|000420|M04529_2.00	1e-06	0.0	1435.0	3584.0	9925.9	27571.0	0.24751821026293255	TRUE	patient	TCGA-MP-A4TF	TCGA-MP-A4TF
ZNF141	CIS-BP2.00|000653|M07586_2.00	1.0	0.3308	2611.0	3584.0	19848.2	27571.0	0.061870616087439254	FALSE	patient	TCGA-MP-A4TF	TCGA-MP-A4TF
ZNF19	CIS-BP2.00|000670|M07603_2.00	1.0	0.9872	3566.0	3584.0	27432.5	27571.0	-0.0338438143418381	FALSE	patient	TCGA-MP-A4TF	TCGA-MP-A4TF
ZNF33A	CIS-BP2.00|000762|M07695_2.00	1.0	0.9872	3259.0	3584.0	25088.2	27571.0	-0.012786026233065217	FALSE	patient	TCGA-MP-A4TF	TCGA-MP-A4TF
ZNF540	CIS-BP2.00|000701|M07634_2.00	1.0	1.0	762.0	3584.0	5939.0	27571.0	-0.02337732770962263	FALSE	patient	TCGA-MP-A4TF	TCGA-MP-A4TF
E2F5	CIS-BP2.00|000940|M08109_2.00	1.0	1.0	3077.0	3584.0	23764.3	27571.0	-0.04174486622354355	FALSE	patient	TCGA-MP-A4TF	TCGA-MP-A4TF
ZNF33B	CIS-BP2.00|000777|M07710_2.00	1.0	1.0	1211.0	3584.0	9483.3	27571.0	-0.03870993975120314	FALSE	patient	TCGA-MP-A4TF	TCGA-MP-A4TF
ZNF254	CIS-BP2.00|000827|M07760_2.00	1.0	1.0	532.0	3584.0	4508.0	27571.0	-0.16424582578958397	FALSE	patient	TCGA-MP-A4TF	TCGA-MP-A4TF
FOXD2	JASPAR2024|000361|MA0847.4	0.001	0.0032	1402.0	3584.0	9987.2	27597.0	0.1802142104900947	FALSE	patient	TCGA-NJ-A4YG	TCGA-NJ-A4YG
CREB3L2	JASPAR2024|000025|MA0608.1	0.01	0.0107	1866.0	3584.0	13653.8	27597.0	0.14944373718618115	FALSE	patient	TCGA-NJ-A4YG	TCGA-NJ-A4YG
CEBPB	JASPAR2024|000235|MA0466.4	0.01	0.0107	266.0	3584.0	1702.5	27597.0	0.2881993822060234	FALSE	patient	TCGA-NJ-A4YG	TCGA-NJ-A4YG
NFATC4	JASPAR2024|000506|MA1525.3	0.01	0.0238	2556.0	3584.0	19125.8	27597.0	0.138793828747729	FALSE	patient	TCGA-NJ-A4YG	TCGA-NJ-A4YG
XBP1	JASPAR2024|000675|MA0844.2	0.1	0.1135	1663.0	3584.0	12359.4	27597.0	0.09400484697833865	FALSE	patient	TCGA-NJ-A4YG	TCGA-NJ-A4YG
ZNF75D	JASPAR2024|000169|MA1601.2	0.1	0.1715	2543.0	3584.0	19227.0	27597.0	0.08836677000827317	FALSE	patient	TCGA-NJ-A4YG	TCGA-NJ-A4YG
ETV1	JASPAR2024|000311|MA0761.3	0.1	0.1936	3566.0	3584.0	27396.9	27597.0	0.4972663201491726	FALSE	patient	TCGA-NJ-A4YG	TCGA-NJ-A4YG
ELF3	JASPAR2024|000276|MA0640.3	0.1	0.1936	3575.0	3584.0	27481.8	27597.0	0.6640317005135207	FALSE	patient	TCGA-NJ-A4YG	TCGA-NJ-A4YG
ZNF341	JASPAR2024|000712|MA1655.2	0.1	0.1936	3584.0	3584.0	27576.2	27597.0	2.469175497358102	FALSE	patient	TCGA-NJ-A4YG	TCGA-NJ-A4YG
NKX2-1	JASPAR2024|000822|MA1994.2	0.1	0.2051	3430.0	3584.0	26280.1	27597.0	0.15450727005060128	FALSE	patient	TCGA-NJ-A4YG	TCGA-NJ-A4YG
CEBPA	JASPAR2024|000234|MA0102.5	1.0	0.2635	2611.0	3584.0	19875.4	27597.0	0.059670773338227574	FALSE	patient	TCGA-NJ-A4YG	TCGA-NJ-A4YG
FOXA3	JASPAR2024|000358|MA1683.2	1.0	0.3202	3186.0	3584.0	24394.9	27597.0	0.07002741676754469	FALSE	patient	TCGA-NJ-A4YG	TCGA-NJ-A4YG
FOXA2	JASPAR2024|000357|MA0047.4	1.0	0.3202	2815.0	3584.0	21507.5	27597.0	0.051038675742047276	FALSE	patient	TCGA-NJ-A4YG	TCGA-NJ-A4YG
FOXA1	JASPAR2024|000356|MA0148.5	1.0	0.3493	2890.0	3584.0	22114.5	27597.0	0.045284609546268145	FALSE	patient	TCGA-NJ-A4YG	TCGA-NJ-A4YG
NR3C2	JASPAR2024|000539|MA0727.2	1.0	0.5088	246.0	3584.0	1852.0	27597.0	0.03723435264098727	FALSE	patient	TCGA-NJ-A4YG	TCGA-NJ-A4YG
ZBTB18	JASPAR2024|000681|MA0698.2	1.0	0.7768	2045.0	3584.0	15795.2	27597.0	-0.010472167471027343	FALSE	patient	TCGA-NJ-A4YG	TCGA-NJ-A4YG
ETV1	JASPAR2024|000652|MA1966.2	1.0	0.8332	3462.0	3584.0	26689.0	27597.0	-0.055681536837218215	FALSE	patient	TCGA-NJ-A4YG	TCGA-NJ-A4YG
GATA6	JASPAR2024|000382|MA1104.3	1.0	0.9884	2931.0	3584.0	22744.5	27597.0	-0.06322075381377872	FALSE	patient	TCGA-NJ-A4YG	TCGA-NJ-A4YG
ZNF281	JASPAR2024|000706|MA1630.3	1.0	0.9884	2918.0	3584.0	22654.7	27597.0	-0.06589150206674899	FALSE	patient	TCGA-NJ-A4YG	TCGA-NJ-A4YG
HNF4A	JASPAR2024|000409|MA1494.2	1.0	0.9884	379.0	3584.0	3115.7	27597.0	-0.10452771802588799	FALSE	patient	TCGA-NJ-A4YG	TCGA-NJ-A4YG
HNF4A	JASPAR2024|000410|MA0114.5	1.0	0.9884	3424.0	3584.0	26514.6	27597.0	-0.1985941026274027	FALSE	patient	TCGA-NJ-A4YG	TCGA-NJ-A4YG
ZNF444	CIS-BP2.00|000420|M04529_2.00	0.01	0.0146	1353.0	3584.0	9825.9	27593.0	0.13319502738885935	FALSE	patient	TCGA-NJ-A4YG	TCGA-NJ-A4YG
ZNF540	CIS-BP2.00|000701|M07634_2.00	0.1	0.2044	796.0	3584.0	5836.5	27593.0	0.09043766445715903	FALSE	patient	TCGA-NJ-A4YG	TCGA-NJ-A4YG
ZNF33A	CIS-BP2.00|000762|M07695_2.00	1.0	0.3006	3283.0	3584.0	25109.2	27593.0	0.10767106267719923	FALSE	patient	TCGA-NJ-A4YG	TCGA-NJ-A4YG
ZNF141	CIS-BP2.00|000653|M07586_2.00	1.0	0.4676	2594.0	3584.0	19853.7	27593.0	0.030151617255652727	FALSE	patient	TCGA-NJ-A4YG	TCGA-NJ-A4YG
ZNF19	CIS-BP2.00|000670|M07603_2.00	1.0	0.6538	3567.0	3584.0	27454.2	27593.0	0.048700618674006234	FALSE	patient	TCGA-NJ-A4YG	TCGA-NJ-A4YG
E2F5	CIS-BP2.00|000940|M08109_2.00	1.0	1.0	3060.0	3584.0	23736.5	27593.0	-0.07683387022497684	FALSE	patient	TCGA-NJ-A4YG	TCGA-NJ-A4YG
