TF	motif_token	p_value	q_value	target_with_motif	target_total	background_with_motif	background_total	log2_odds_ratio	motif_enriched_q1e-5	system	sample_id	sample_slug
ETV1	CIS-BP2.00|000457|M04708_2.00	1.0	1.0	3575.0	3584.0	27570.4	27647.0	0.07380198783526405	FALSE	patient	TCGA-93-A4JQ	TCGA-93-A4JQ
FOXA1	JASPAR2024|000356|MA0148.5	1.0	1.0	2862.0	3584.0	22175.3	27647.0	-0.03258708627181077	FALSE	patient	TCGA-93-A4JQ	TCGA-93-A4JQ
NKX2-1	JASPAR2024|000822|MA1994.2	1.0	1.0	3404.0	3584.0	26305.8	27647.0	-0.055902125185389596	FALSE	patient	TCGA-93-A4JQ	TCGA-93-A4JQ
ZBTB18	CIS-BP2.00|000988|M08257_2.00	1.0	1.0	3140.0	3584.0	24323.1	27647.0	-0.05045193835092922	FALSE	patient	TCGA-93-A4JQ	TCGA-93-A4JQ
ETV1	JASPAR2024|000652|MA1966.2	1.0	1.0	3459.0	3584.0	26731.8	27647.0	-0.08276086551458794	FALSE	patient	TCGA-93-A4JQ	TCGA-93-A4JQ
ZNF141	CIS-BP2.00|000653|M07586_2.00	1.0	1.0	2560.0	3584.0	19924.1	27647.0	-0.04573719011991762	FALSE	patient	TCGA-93-A4JQ	TCGA-93-A4JQ
ZNF341	JASPAR2024|000712|MA1655.2	1.0	1.0	3580.0	3584.0	27612.1	27647.0	0.02865868764613068	FALSE	patient	TCGA-93-A4JQ	TCGA-93-A4JQ
NFATC4	CIS-BP2.00|000101|M01306_2.00	1.0	1.0	3584.0	3584.0	27632.9	27647.0	1.9213271797392633	FALSE	patient	TCGA-93-A4JQ	TCGA-93-A4JQ
NR3C2	CIS-BP2.00|000154|M02395_2.00	1.0	1.0	3584.0	3584.0	27632.9	27647.0	1.9213271797392633	FALSE	patient	TCGA-93-A4JQ	TCGA-93-A4JQ
HNF4A	CIS-BP2.00|000974|M08219_2.00	1.0	1.0	3270.0	3584.0	25388.2	27647.0	-0.11185947698544098	FALSE	patient	TCGA-93-A4JQ	TCGA-93-A4JQ
E2F5	CIS-BP2.00|000940|M08109_2.00	1.0	1.0	3049.0	3584.0	23742.7	27647.0	-0.0945795901564772	FALSE	patient	TCGA-93-A4JQ	TCGA-93-A4JQ
GATA6	JASPAR2024|000382|MA1104.3	1.0	1.0	2918.0	3584.0	22759.6	27647.0	-0.08866993363801001	FALSE	patient	TCGA-93-A4JQ	TCGA-93-A4JQ
ZNF254	CIS-BP2.00|000827|M07760_2.00	1.0	1.0	561.0	3584.0	4598.7	27647.0	-0.10362485129603552	FALSE	patient	TCGA-93-A4JQ	TCGA-93-A4JQ
ZNF341	CIS-BP2.00|001017|M08310_2.00	1.0	1.0	3574.0	3584.0	27590.2	27647.0	-0.5002228911278125	FALSE	patient	TCGA-93-A4JQ	TCGA-93-A4JQ
GATA6	CIS-BP2.00|000947|M08124_2.00	1.0	1.0	2630.0	3584.0	20675.1	27647.0	-0.10568200626897863	FALSE	patient	TCGA-93-A4JQ	TCGA-93-A4JQ
ZNF281	JASPAR2024|000706|MA1630.3	1.0	1.0	2906.0	3584.0	22757.5	27647.0	-0.1196052193627656	FALSE	patient	TCGA-93-A4JQ	TCGA-93-A4JQ
ZNF281	CIS-BP2.00|001020|M08321_2.00	1.0	1.0	2889.0	3584.0	22714.9	27647.0	-0.14855305576505998	FALSE	patient	TCGA-93-A4JQ	TCGA-93-A4JQ
FOXA3	CIS-BP2.00|000469|M04831_2.00	1e-12	0.0	192.0	3582.0	851.1	27544.0	0.8315956229373116	TRUE	patient	TCGA-L4-A4E6	TCGA-L4-A4E6
ELF3	CIS-BP2.00|000227|M03002_2.00	1e-11	0.0	1543.0	3582.0	10338.1	27544.0	0.3328944211191171	TRUE	patient	TCGA-L4-A4E6	TCGA-L4-A4E6
CEBPB	JASPAR2024|000235|MA0466.4	1e-11	0.0	323.0	3582.0	1688.1	27544.0	0.6038088397056594	TRUE	patient	TCGA-L4-A4E6	TCGA-L4-A4E6
FOXA1	CIS-BP2.00|000890|M07960_2.00	0.0001	0.0002	1953.0	3582.0	14035.2	27544.0	0.20648380821270204	FALSE	patient	TCGA-L4-A4E6	TCGA-L4-A4E6
ZNF444	CIS-BP2.00|000420|M04529_2.00	0.0001	0.0004	1398.0	3582.0	9863.2	27544.0	0.19860067277946705	FALSE	patient	TCGA-L4-A4E6	TCGA-L4-A4E6
FOXA2	CIS-BP2.00|000889|M07959_2.00	0.01	0.0375	2195.0	3582.0	16273.4	27544.0	0.13213005406760042	FALSE	patient	TCGA-L4-A4E6	TCGA-L4-A4E6
XBP1	JASPAR2024|000675|MA0844.2	0.01	0.048	1696.0	3582.0	12463.9	27544.0	0.1217297216715704	FALSE	patient	TCGA-L4-A4E6	TCGA-L4-A4E6
CREB3L2	CIS-BP2.00|000117|M01812_2.00	0.1	0.1077	1862.0	3582.0	13819.8	27544.0	0.10439821513372136	FALSE	patient	TCGA-L4-A4E6	TCGA-L4-A4E6
CREB3L2	JASPAR2024|000025|MA0608.1	0.1	0.1566	1846.0	3582.0	13744.0	27544.0	0.09447696426494114	FALSE	patient	TCGA-L4-A4E6	TCGA-L4-A4E6
CEBPB	CIS-BP2.00|000866|M07830_2.00	0.1	0.1581	1622.0	3582.0	12038.1	27544.0	0.09219299525129947	FALSE	patient	TCGA-L4-A4E6	TCGA-L4-A4E6
ZNF19	CIS-BP2.00|000670|M07603_2.00	0.1	0.1865	3573.0	3582.0	27389.3	27544.0	1.091828195702745	FALSE	patient	TCGA-L4-A4E6	TCGA-L4-A4E6
FOXD2	JASPAR2024|000361|MA0847.4	0.1	0.2393	1339.0	3582.0	9940.3	27544.0	0.08042919994987476	FALSE	patient	TCGA-L4-A4E6	TCGA-L4-A4E6
XBP1	CIS-BP2.00|000375|M04231_2.00	0.1	0.2393	3303.0	3582.0	25172.2	27544.0	0.15557355873469103	FALSE	patient	TCGA-L4-A4E6	TCGA-L4-A4E6
FOXD2	CIS-BP2.00|000235|M03042_2.00	0.1	0.2822	1336.0	3582.0	9955.0	27544.0	0.07192956892701698	FALSE	patient	TCGA-L4-A4E6	TCGA-L4-A4E6
ETV1	CIS-BP2.00|000457|M04708_2.00	0.1	0.2822	3580.0	3582.0	27468.2	27544.0	1.9921273951256824	FALSE	patient	TCGA-L4-A4E6	TCGA-L4-A4E6
ELF3	JASPAR2024|000276|MA0640.3	1.0	0.3899	3574.0	3582.0	27418.4	27544.0	0.9516042877649434	FALSE	patient	TCGA-L4-A4E6	TCGA-L4-A4E6
ZNF75D	JASPAR2024|000169|MA1601.2	1.0	0.4461	2526.0	3582.0	19191.3	27544.0	0.057758270256042736	FALSE	patient	TCGA-L4-A4E6	TCGA-L4-A4E6
NFATC4	JASPAR2024|000506|MA1525.3	1.0	0.4486	2503.0	3582.0	19022.6	27544.0	0.055077872915694666	FALSE	patient	TCGA-L4-A4E6	TCGA-L4-A4E6
ZBTB18	CIS-BP2.00|000988|M08257_2.00	1.0	0.4572	3167.0	3582.0	24189.8	27544.0	0.08025123775082262	FALSE	patient	TCGA-L4-A4E6	TCGA-L4-A4E6
CEBPA	CIS-BP2.00|000926|M08076_2.00	1.0	0.4828	1344.0	3582.0	10138.3	27544.0	0.04425180613224431	FALSE	patient	TCGA-L4-A4E6	TCGA-L4-A4E6
ZNF341	JASPAR2024|000712|MA1655.2	1.0	0.5427	3583.0	3582.0	27510.1	27544.0	3.1637903145911475	FALSE	patient	TCGA-L4-A4E6	TCGA-L4-A4E6
ZNF75D	CIS-BP2.00|000750|M07683_2.00	1.0	0.5427	2253.0	3582.0	17151.3	27544.0	0.038563603759090355	FALSE	patient	TCGA-L4-A4E6	TCGA-L4-A4E6
ETV1	JASPAR2024|000652|MA1966.2	1.0	0.5427	3474.0	3582.0	26627.6	27544.0	0.14099714954021098	FALSE	patient	TCGA-L4-A4E6	TCGA-L4-A4E6
ZNF33B	CIS-BP2.00|000777|M07710_2.00	1.0	0.5659	1241.0	3582.0	9408.7	27544.0	0.03134763906667385	FALSE	patient	TCGA-L4-A4E6	TCGA-L4-A4E6
CEBPA	JASPAR2024|000234|MA0102.5	1.0	0.5802	2593.0	3582.0	19811.5	27544.0	0.03285434939134432	FALSE	patient	TCGA-L4-A4E6	TCGA-L4-A4E6
ZNF33A	CIS-BP2.00|000762|M07695_2.00	1.0	0.5808	3271.0	3582.0	25061.8	27544.0	0.05711123098698662	FALSE	patient	TCGA-L4-A4E6	TCGA-L4-A4E6
ZNF141	CIS-BP2.00|000653|M07586_2.00	1.0	0.6346	2592.0	3582.0	19835.9	27544.0	0.024505659676003145	FALSE	patient	TCGA-L4-A4E6	TCGA-L4-A4E6
NR3C2	JASPAR2024|000539|MA0727.2	1.0	0.6346	246.0	3582.0	1851.2	27544.0	0.03579396021090798	FALSE	patient	TCGA-L4-A4E6	TCGA-L4-A4E6
ZNF540	CIS-BP2.00|000701|M07634_2.00	1.0	0.7076	769.0	3582.0	5874.6	27544.0	0.012634451026002868	FALSE	patient	TCGA-L4-A4E6	TCGA-L4-A4E6
ETV1	JASPAR2024|000311|MA0761.3	1.0	0.7217	3559.0	3582.0	27330.5	27544.0	0.2460863942303295	FALSE	patient	TCGA-L4-A4E6	TCGA-L4-A4E6
ZBTB18	JASPAR2024|000681|MA0698.2	1.0	0.7556	2045.0	3582.0	15705.0	27544.0	0.0042054084998860986	FALSE	patient	TCGA-L4-A4E6	TCGA-L4-A4E6
ZNF281	JASPAR2024|000706|MA1630.3	1.0	0.7663	2943.0	3582.0	22612.5	27544.0	0.005608665402806754	FALSE	patient	TCGA-L4-A4E6	TCGA-L4-A4E6
ZNF281	CIS-BP2.00|001020|M08321_2.00	1.0	0.846	2935.0	3582.0	22583.8	27544.0	-0.006050421872013597	FALSE	patient	TCGA-L4-A4E6	TCGA-L4-A4E6
FOXA2	JASPAR2024|000357|MA0047.4	1.0	0.8555	2781.0	3582.0	21416.9	27544.0	-0.01030064370777064	FALSE	patient	TCGA-L4-A4E6	TCGA-L4-A4E6
GATA6	JASPAR2024|000382|MA1104.3	1.0	0.8561	2938.0	3582.0	22626.1	27544.0	-0.012931203550123166	FALSE	patient	TCGA-L4-A4E6	TCGA-L4-A4E6
NKX2-1	JASPAR2024|000822|MA1994.2	1.0	0.8561	3409.0	3582.0	26218.9	27544.0	-0.009364641820054	FALSE	patient	TCGA-L4-A4E6	TCGA-L4-A4E6
GATA6	CIS-BP2.00|000947|M08124_2.00	1.0	1.0	2655.0	3582.0	20554.3	27544.0	-0.038505352885793674	FALSE	patient	TCGA-L4-A4E6	TCGA-L4-A4E6
FOXA1	JASPAR2024|000356|MA0148.5	1.0	1.0	2847.0	3582.0	22037.0	27544.0	-0.04759247916601676	FALSE	patient	TCGA-L4-A4E6	TCGA-L4-A4E6
HNF4A	JASPAR2024|000410|MA0114.5	1.0	1.0	3432.0	3582.0	26449.3	27544.0	-0.08256622835501783	FALSE	patient	TCGA-L4-A4E6	TCGA-L4-A4E6
NFATC4	CIS-BP2.00|000101|M01306_2.00	1.0	1.0	3584.0	3582.0	27531.5	27544.0	1.7591741003853074	FALSE	patient	TCGA-L4-A4E6	TCGA-L4-A4E6
NR3C2	CIS-BP2.00|000154|M02395_2.00	1.0	1.0	3584.0	3582.0	27531.5	27544.0	1.7591741003853074	FALSE	patient	TCGA-L4-A4E6	TCGA-L4-A4E6
ZNF341	CIS-BP2.00|001017|M08310_2.00	1.0	1.0	3576.0	3582.0	27489.2	27544.0	0.14649704129596733	FALSE	patient	TCGA-L4-A4E6	TCGA-L4-A4E6
HNF4A	CIS-BP2.00|000974|M08219_2.00	1.0	1.0	3266.0	3582.0	25252.0	27544.0	-0.09396434798094434	FALSE	patient	TCGA-L4-A4E6	TCGA-L4-A4E6
FOXA3	JASPAR2024|000358|MA1683.2	1.0	1.0	3137.0	3582.0	24313.1	27544.0	-0.09541414873522115	FALSE	patient	TCGA-L4-A4E6	TCGA-L4-A4E6
HNF4A	JASPAR2024|000409|MA1494.2	1.0	1.0	368.0	3582.0	3124.0	27544.0	-0.15846233228157397	FALSE	patient	TCGA-L4-A4E6	TCGA-L4-A4E6
ZNF254	CIS-BP2.00|000827|M07760_2.00	1.0	1.0	543.0	3582.0	4534.8	27544.0	-0.14050979465182184	FALSE	patient	TCGA-L4-A4E6	TCGA-L4-A4E6
E2F5	CIS-BP2.00|000940|M08109_2.00	1.0	1.0	3031.0	3582.0	23711.2	27544.0	-0.1703412531910697	FALSE	patient	TCGA-L4-A4E6	TCGA-L4-A4E6
FOXA3	CIS-BP2.00|000469|M04831_2.00	1e-17	0.0	213.0	3586.0	853.7	27539.0	0.9834163667101925	TRUE	patient	TCGA-L9-A8F4	TCGA-L9-A8F4
ELF3	CIS-BP2.00|000227|M03002_2.00	1e-10	0.0	1555.0	3586.0	10479.6	27539.0	0.31778973735635996	TRUE	patient	TCGA-L9-A8F4	TCGA-L9-A8F4
CEBPB	JASPAR2024|000235|MA0466.4	1e-05	0.0001	295.0	3586.0	1741.1	27539.0	0.4112812134219184	FALSE	patient	TCGA-L9-A8F4	TCGA-L9-A8F4
ZNF444	CIS-BP2.00|000420|M04529_2.00	0.0001	0.0003	1392.0	3586.0	9802.0	27539.0	0.1993660997990755	FALSE	patient	TCGA-L9-A8F4	TCGA-L9-A8F4
CEBPB	CIS-BP2.00|000866|M07830_2.00	0.001	0.0036	1674.0	3586.0	12104.1	27539.0	0.15895809248392345	FALSE	patient	TCGA-L9-A8F4	TCGA-L9-A8F4
FOXA1	CIS-BP2.00|000890|M07960_2.00	0.01	0.0234	1913.0	3586.0	14081.8	27539.0	0.12789423369586334	FALSE	patient	TCGA-L9-A8F4	TCGA-L9-A8F4
NFATC4	JASPAR2024|000506|MA1525.3	0.01	0.0234	2569.0	3586.0	19185.1	27539.0	0.1370430989547818	FALSE	patient	TCGA-L9-A8F4	TCGA-L9-A8F4
CEBPA	CIS-BP2.00|000926|M08076_2.00	0.01	0.0459	1396.0	3586.0	10197.0	27539.0	0.11665173640856859	FALSE	patient	TCGA-L9-A8F4	TCGA-L9-A8F4
ELF3	JASPAR2024|000276|MA0640.3	0.1	0.0664	3578.0	3586.0	27464.0	27539.0	0.21080075547083993	FALSE	patient	TCGA-L9-A8F4	TCGA-L9-A8F4
CEBPA	JASPAR2024|000234|MA0102.5	0.1	0.0781	2638.0	3586.0	19853.9	27539.0	0.1067693393573959	FALSE	patient	TCGA-L9-A8F4	TCGA-L9-A8F4
FOXA2	CIS-BP2.00|000889|M07959_2.00	0.1	0.0781	2185.0	3586.0	16332.0	27539.0	0.09771049340271826	FALSE	patient	TCGA-L9-A8F4	TCGA-L9-A8F4
ZNF19	CIS-BP2.00|000670|M07603_2.00	0.1	0.082	3574.0	3586.0	27429.4	27539.0	0.19887846363937248	FALSE	patient	TCGA-L9-A8F4	TCGA-L9-A8F4
CREB3L2	CIS-BP2.00|000117|M01812_2.00	0.1	0.0827	1856.0	3586.0	13815.2	27539.0	0.09182027994399936	FALSE	patient	TCGA-L9-A8F4	TCGA-L9-A8F4
CREB3L2	JASPAR2024|000025|MA0608.1	0.1	0.1105	1841.0	3586.0	13736.8	27539.0	0.08409306888990072	FALSE	patient	TCGA-L9-A8F4	TCGA-L9-A8F4
ZNF75D	CIS-BP2.00|000750|M07683_2.00	0.1	0.1429	2278.0	3586.0	17146.0	27539.0	0.07793788945617385	FALSE	patient	TCGA-L9-A8F4	TCGA-L9-A8F4
ETV1	JASPAR2024|000311|MA0761.3	0.1	0.1628	3566.0	3586.0	27370.2	27539.0	0.10583470526173827	FALSE	patient	TCGA-L9-A8F4	TCGA-L9-A8F4
FOXD2	CIS-BP2.00|000235|M03042_2.00	0.1	0.1894	1342.0	3586.0	9991.5	27539.0	0.07098922136850326	FALSE	patient	TCGA-L9-A8F4	TCGA-L9-A8F4
FOXD2	JASPAR2024|000361|MA0847.4	0.1	0.2139	1339.0	3586.0	9989.1	27539.0	0.06637856112731211	FALSE	patient	TCGA-L9-A8F4	TCGA-L9-A8F4
FOXA2	JASPAR2024|000357|MA0047.4	1.0	0.2516	2827.0	3586.0	21503.3	27539.0	0.06352604233269689	FALSE	patient	TCGA-L9-A8F4	TCGA-L9-A8F4
ETV1	CIS-BP2.00|000457|M04708_2.00	1.0	0.2516	3580.0	3586.0	27512.0	27539.0	-0.8609342724797817	FALSE	patient	TCGA-L9-A8F4	TCGA-L9-A8F4
NKX2-1	JASPAR2024|000822|MA1994.2	1.0	0.2516	3427.0	3586.0	26242.8	27539.0	0.08649583826083099	FALSE	patient	TCGA-L9-A8F4	TCGA-L9-A8F4
ZBTB18	JASPAR2024|000681|MA0698.2	1.0	0.2516	2079.0	3586.0	15720.5	27539.0	0.05249366862166125	FALSE	patient	TCGA-L9-A8F4	TCGA-L9-A8F4
ZNF75D	JASPAR2024|000169|MA1601.2	1.0	0.2934	2523.0	3586.0	19181.2	27539.0	0.048156913410265165	FALSE	patient	TCGA-L9-A8F4	TCGA-L9-A8F4
FOXA3	JASPAR2024|000358|MA1683.2	1.0	0.3071	3188.0	3586.0	24374.8	27539.0	0.05494692680931908	FALSE	patient	TCGA-L9-A8F4	TCGA-L9-A8F4
XBP1	CIS-BP2.00|000375|M04231_2.00	1.0	0.3075	3292.0	3586.0	25196.6	27539.0	0.055953484878581684	FALSE	patient	TCGA-L9-A8F4	TCGA-L9-A8F4
ZNF33B	CIS-BP2.00|000777|M07710_2.00	1.0	0.4522	1252.0	3586.0	9481.6	27539.0	0.031048629478973497	FALSE	patient	TCGA-L9-A8F4	TCGA-L9-A8F4
FOXA1	JASPAR2024|000356|MA0148.5	1.0	0.552	2887.0	3586.0	22119.3	27539.0	0.01650463446030261	FALSE	patient	TCGA-L9-A8F4	TCGA-L9-A8F4
XBP1	JASPAR2024|000675|MA0844.2	1.0	0.5665	1631.0	3586.0	12448.2	27539.0	0.016383448141043977	FALSE	patient	TCGA-L9-A8F4	TCGA-L9-A8F4
ZNF33A	CIS-BP2.00|000762|M07695_2.00	1.0	0.6258	3264.0	3586.0	25068.4	27539.0	-0.0031824179646191995	FALSE	patient	TCGA-L9-A8F4	TCGA-L9-A8F4
ETV1	JASPAR2024|000652|MA1966.2	1.0	0.679	3471.0	3586.0	26685.4	27539.0	-0.05593444930011176	FALSE	patient	TCGA-L9-A8F4	TCGA-L9-A8F4
GATA6	CIS-BP2.00|000947|M08124_2.00	1.0	0.6902	2684.0	3586.0	20622.6	27539.0	-0.003409138486807755	FALSE	patient	TCGA-L9-A8F4	TCGA-L9-A8F4
NR3C2	JASPAR2024|000539|MA0727.2	1.0	0.7002	243.0	3586.0	1861.0	27539.0	0.006657969228200974	FALSE	patient	TCGA-L9-A8F4	TCGA-L9-A8F4
HNF4A	CIS-BP2.00|000974|M08219_2.00	1.0	0.7002	3284.0	3586.0	25253.3	27539.0	-0.02481024875923854	FALSE	patient	TCGA-L9-A8F4	TCGA-L9-A8F4
ZNF341	JASPAR2024|000712|MA1655.2	1.0	0.7002	3582.0	3586.0	27552.8	27539.0	-6.113111509496128	FALSE	patient	TCGA-L9-A8F4	TCGA-L9-A8F4
ZNF141	CIS-BP2.00|000653|M07586_2.00	1.0	0.7138	2573.0	3586.0	19807.3	27539.0	-0.01273209936817579	FALSE	patient	TCGA-L9-A8F4	TCGA-L9-A8F4
ZNF341	CIS-BP2.00|001017|M08310_2.00	1.0	0.8504	3578.0	3586.0	27530.0	27539.0	-2.7831392549696714	FALSE	patient	TCGA-L9-A8F4	TCGA-L9-A8F4
HNF4A	JASPAR2024|000410|MA0114.5	1.0	0.8822	3437.0	3586.0	26483.9	27539.0	-0.1258653400936318	FALSE	patient	TCGA-L9-A8F4	TCGA-L9-A8F4
ZNF540	CIS-BP2.00|000701|M07634_2.00	1.0	0.9262	751.0	3586.0	5901.9	27539.0	-0.04159125916141315	FALSE	patient	TCGA-L9-A8F4	TCGA-L9-A8F4
GATA6	JASPAR2024|000382|MA1104.3	1.0	0.955	2932.0	3586.0	22696.2	27539.0	-0.06475426716480624	FALSE	patient	TCGA-L9-A8F4	TCGA-L9-A8F4
ZNF281	JASPAR2024|000706|MA1630.3	1.0	0.9811	2917.0	3586.0	22610.4	27539.0	-0.0740455673703115	FALSE	patient	TCGA-L9-A8F4	TCGA-L9-A8F4
ZNF281	CIS-BP2.00|001020|M08321_2.00	1.0	0.9811	2912.0	3586.0	22576.3	27539.0	-0.0751308172030894	FALSE	patient	TCGA-L9-A8F4	TCGA-L9-A8F4
NFATC4	CIS-BP2.00|000101|M01306_2.00	1.0	0.9826	3584.0	3586.0	27573.0	27539.0	-5.265366702835265	FALSE	patient	TCGA-L9-A8F4	TCGA-L9-A8F4
ZBTB18	CIS-BP2.00|000988|M08257_2.00	1.0	0.9971	3129.0	3586.0	24272.9	27539.0	-0.11942596407976047	FALSE	patient	TCGA-L9-A8F4	TCGA-L9-A8F4
HNF4A	JASPAR2024|000409|MA1494.2	1.0	1.0	368.0	3586.0	3099.4	27539.0	-0.14769533757434927	FALSE	patient	TCGA-L9-A8F4	TCGA-L9-A8F4
E2F5	CIS-BP2.00|000940|M08109_2.00	1.0	1.0	3048.0	3586.0	23755.9	27539.0	-0.14940345233949537	FALSE	patient	TCGA-L9-A8F4	TCGA-L9-A8F4
NR3C2	CIS-BP2.00|000154|M02395_2.00	1.0	1.0	3583.0	3586.0	27573.0	27539.0	-5.751196067686938	FALSE	patient	TCGA-L9-A8F4	TCGA-L9-A8F4
ZNF254	CIS-BP2.00|000827|M07760_2.00	1.0	1.0	532.0	3586.0	4553.6	27539.0	-0.18457153076502353	FALSE	patient	TCGA-L9-A8F4	TCGA-L9-A8F4
FOXA3	CIS-BP2.00|000469|M04831_2.00	1e-14	0.0	205.0	3584.0	865.7	27483.0	0.9019478374218597	TRUE	patient	TCGA-MP-A4SV	TCGA-MP-A4SV
ELF3	CIS-BP2.00|000227|M03002_2.00	1e-10	0.0	1537.0	3584.0	10314.3	27483.0	0.32182992882736705	TRUE	patient	TCGA-MP-A4SV	TCGA-MP-A4SV
XBP1	CIS-BP2.00|000375|M04231_2.00	1e-05	0.0	3345.0	3584.0	25118.8	27483.0	0.39505709333547195	TRUE	patient	TCGA-MP-A4SV	TCGA-MP-A4SV
CEBPB	JASPAR2024|000235|MA0466.4	1e-05	0.0001	289.0	3584.0	1718.1	27483.0	0.3972671676994329	FALSE	patient	TCGA-MP-A4SV	TCGA-MP-A4SV
ZNF444	CIS-BP2.00|000420|M04529_2.00	0.0001	0.0001	1399.0	3584.0	9800.0	27483.0	0.20842469729213145	FALSE	patient	TCGA-MP-A4SV	TCGA-MP-A4SV
XBP1	JASPAR2024|000675|MA0844.2	0.0001	0.0001	1740.0	3584.0	12387.4	27483.0	0.20151626768105507	FALSE	patient	TCGA-MP-A4SV	TCGA-MP-A4SV
FOXA1	CIS-BP2.00|000890|M07960_2.00	0.0001	0.0001	1970.0	3584.0	14186.6	27483.0	0.19398453106234134	FALSE	patient	TCGA-MP-A4SV	TCGA-MP-A4SV
ZNF33A	CIS-BP2.00|000762|M07695_2.00	0.01	0.0073	3322.0	3584.0	25123.8	27483.0	0.24947182997212378	FALSE	patient	TCGA-MP-A4SV	TCGA-MP-A4SV
FOXA2	CIS-BP2.00|000889|M07959_2.00	0.01	0.014	2223.0	3584.0	16441.7	27483.0	0.13320744978452254	FALSE	patient	TCGA-MP-A4SV	TCGA-MP-A4SV
CEBPB	CIS-BP2.00|000866|M07830_2.00	0.01	0.014	1663.0	3584.0	12132.0	27483.0	0.13149165839700597	FALSE	patient	TCGA-MP-A4SV	TCGA-MP-A4SV
NR3C2	JASPAR2024|000539|MA0727.2	0.01	0.0166	284.0	3584.0	1863.3	27483.0	0.2447787362713455	FALSE	patient	TCGA-MP-A4SV	TCGA-MP-A4SV
CEBPA	CIS-BP2.00|000926|M08076_2.00	0.01	0.0203	1408.0	3584.0	10237.1	27483.0	0.12456724581682913	FALSE	patient	TCGA-MP-A4SV	TCGA-MP-A4SV
CREB3L2	JASPAR2024|000025|MA0608.1	0.01	0.0295	1858.0	3584.0	13712.0	27483.0	0.11248244061622593	FALSE	patient	TCGA-MP-A4SV	TCGA-MP-A4SV
CREB3L2	CIS-BP2.00|000117|M01812_2.00	0.01	0.0295	1867.0	3584.0	13786.5	27483.0	0.11134951802200298	FALSE	patient	TCGA-MP-A4SV	TCGA-MP-A4SV
NKX2-1	JASPAR2024|000822|MA1994.2	0.01	0.0296	3446.0	3584.0	26236.2	27483.0	0.24246827021648087	FALSE	patient	TCGA-MP-A4SV	TCGA-MP-A4SV
ZNF33B	CIS-BP2.00|000777|M07710_2.00	0.1	0.0544	1292.0	3584.0	9461.3	27483.0	0.10283110967548327	FALSE	patient	TCGA-MP-A4SV	TCGA-MP-A4SV
FOXD2	JASPAR2024|000361|MA0847.4	0.1	0.0645	1370.0	3584.0	10075.6	27483.0	0.09652615983075616	FALSE	patient	TCGA-MP-A4SV	TCGA-MP-A4SV
ZNF75D	CIS-BP2.00|000750|M07683_2.00	0.1	0.0674	2285.0	3584.0	17110.2	27483.0	0.09252932702257563	FALSE	patient	TCGA-MP-A4SV	TCGA-MP-A4SV
ZNF75D	JASPAR2024|000169|MA1601.2	0.1	0.0904	2544.0	3584.0	19154.6	27483.0	0.08857454498401915	FALSE	patient	TCGA-MP-A4SV	TCGA-MP-A4SV
NFATC4	JASPAR2024|000506|MA1525.3	0.1	0.1129	2523.0	3584.0	19018.2	27483.0	0.0815361809891301	FALSE	patient	TCGA-MP-A4SV	TCGA-MP-A4SV
CEBPA	JASPAR2024|000234|MA0102.5	0.1	0.1887	2633.0	3584.0	19933.2	27483.0	0.0681022505953682	FALSE	patient	TCGA-MP-A4SV	TCGA-MP-A4SV
ZBTB18	CIS-BP2.00|000988|M08257_2.00	1.0	0.27	3179.0	3584.0	24238.6	27483.0	0.06993588050679965	FALSE	patient	TCGA-MP-A4SV	TCGA-MP-A4SV
ETV1	JASPAR2024|000311|MA0761.3	1.0	0.3185	3563.0	3584.0	27317.9	27483.0	0.006787947892496336	FALSE	patient	TCGA-MP-A4SV	TCGA-MP-A4SV
FOXA2	JASPAR2024|000357|MA0047.4	1.0	0.4484	2816.0	3584.0	21479.7	27483.0	0.034726703847894155	FALSE	patient	TCGA-MP-A4SV	TCGA-MP-A4SV
ZNF141	CIS-BP2.00|000653|M07586_2.00	1.0	0.514	2601.0	3584.0	19845.3	27483.0	0.025817631355974088	FALSE	patient	TCGA-MP-A4SV	TCGA-MP-A4SV
FOXD2	CIS-BP2.00|000235|M03042_2.00	1.0	0.514	1326.0	3584.0	10046.5	27483.0	0.027646828661748685	FALSE	patient	TCGA-MP-A4SV	TCGA-MP-A4SV
E2F5	CIS-BP2.00|000940|M08109_2.00	1.0	0.514	3088.0	3584.0	23622.1	27483.0	0.024068860438773307	FALSE	patient	TCGA-MP-A4SV	TCGA-MP-A4SV
ETV1	JASPAR2024|000652|MA1966.2	1.0	0.5949	3470.0	3584.0	26611.5	27483.0	-0.00988096808230785	FALSE	patient	TCGA-MP-A4SV	TCGA-MP-A4SV
ZNF281	JASPAR2024|000706|MA1630.3	1.0	0.5949	2952.0	3584.0	22599.3	27483.0	0.012683851980985589	FALSE	patient	TCGA-MP-A4SV	TCGA-MP-A4SV
HNF4A	JASPAR2024|000409|MA1494.2	1.0	0.601	414.0	3584.0	3133.3	27483.0	0.02268223724378529	FALSE	patient	TCGA-MP-A4SV	TCGA-MP-A4SV
ZBTB18	JASPAR2024|000681|MA0698.2	1.0	0.624	2070.0	3584.0	15841.4	27483.0	0.006743563796596715	FALSE	patient	TCGA-MP-A4SV	TCGA-MP-A4SV
