#Name (cmd = mergePeaks /media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/luad-figure2/audit/motif_gate/homer_parser_smoke/JASPAR2024/bg.clean.pos /media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/luad-figure2/audit/motif_gate/homer_parser_smoke/JASPAR2024/target.clean..pos -d given -cobound 1 -prefix /media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/luad-figure2/audit/motif_gate/homer_parser_smoke/JASPAR2024/0.0279205453853173.2.tmp)	chr	start	end	strand	stat	stat2	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/luad-figure2/audit/motif_gate/homer_parser_smoke/JASPAR2024/target.clean..pos
BGbg_4797	chr13	41194319	41194678	+	0.000	0.000	target_3256
BGbg_4798	chr13	41263478	41263693	+	0.000	0.000	target_3257
BGbg_4799	chr13	41263767	41263917	+	0.000	0.000	target_3258
BGbg_4800	chr13	41311163	41311345	+	0.000	0.000	target_3259
BGbg_4801	chr13	41668189	41668450	+	0.000	0.000	target_3260
BGbg_4802	chr13	41942836	41942986	+	0.000	0.000	target_3261
BGbg_4803	chr13	41961024	41961279	+	0.000	0.000	target_3262
BGbg_4804	chr13	42040293	42040696	+	0.000	0.000	target_3263
BGbg_4805	chr13	42048635	42048860	+	0.000	0.000	target_3264
BGbg_4806	chr13	42048906	42049234	+	0.000	0.000	target_3265
BGbg_4807	chr13	42271726	42272248	+	0.000	0.000	target_3266
BGbg_4808	chr13	42334132	42334309	+	0.000	0.000	target_3267
BGbg_4809	chr13	42970854	42971004	+	0.000	0.000	target_3268
BGbg_4811	chr13	43879436	43879936	+	0.000	0.000	target_3269
BGbg_4812	chr13	44141874	44142193	+	0.000	0.000	target_3270
BGbg_4814	chr13	44577301	44577976	+	0.000	0.000	target_3271
BGbg_4816	chr13	44917677	44918554	+	0.000	0.000	target_3272
BGbg_4817	chr13	44989395	44989591	+	0.000	0.000	target_3273
BGbg_4818	chr13	45120334	45120529	+	0.000	0.000	target_3274
BGbg_4819	chr13	45340519	45340832	+	0.000	0.000	target_3275
BGbg_4820	chr13	45341178	45341675	+	0.000	0.000	target_3276
BGbg_4821	chr13	45418318	45418629	+	0.000	0.000	target_3277
BGbg_4822	chr13	45464602	45465012	+	0.000	0.000	target_3278
BGbg_4823	chr13	45807615	45807765	+	0.000	0.000	target_3279
BGbg_4824	chr13	46052632	46052933	+	0.000	0.000	target_3280
BGbg_4825	chr13	46126635	46126867	+	0.000	0.000	target_3281
BGbg_4828	chr13	46552990	46553278	+	0.000	0.000	target_3282
BGbg_4830	chr13	46797026	46797445	+	0.000	0.000	target_3283
BGbg_4831	chr13	46894129	46894289	+	0.000	0.000	target_3284
BGbg_4832	chr13	46992539	46992689	+	0.000	0.000	target_3285
BGbg_4833	chr13	47774261	47774420	+	0.000	0.000	target_3286
BGbg_4834	chr13	48001204	48001432	+	0.000	0.000	target_3287
BGbg_4835	chr13	48037355	48038200	+	0.000	0.000	target_3288
BGbg_4836	chr13	48094990	48095322	+	0.000	0.000	target_3289
BGbg_4837	chr13	48233073	48233363	+	0.000	0.000	target_3290
BGbg_4838	chr13	48303385	48303811	+	0.000	0.000	target_3291
BGbg_4839	chr13	48532633	48533180	+	0.000	0.000	target_3292
BGbg_4840	chr13	48749772	48750040	+	0.000	0.000	target_3293
BGbg_4841	chr13	48769186	48769430	+	0.000	0.000	target_3294
BGbg_4845	chr13	48976067	48976882	+	0.000	0.000	target_3295
BGbg_4847	chr13	49247624	49248022	+	0.000	0.000	target_3296
BGbg_4849	chr13	49443905	49444481	+	0.000	0.000	target_3297
BGbg_4850	chr13	49585488	49585691	+	0.000	0.000	target_3298
BGbg_4851	chr13	49607117	49607340	+	0.000	0.000	target_3299
BGbg_4852	chr13	49691376	49691682	+	0.000	0.000	target_3300
BGbg_4853	chr13	49792536	49792859	+	0.000	0.000	target_3301
BGbg_4854	chr13	49792947	49793249	+	0.000	0.000	target_3302
BGbg_4855	chr13	49935698	49935927	+	0.000	0.000	target_3303
BGbg_4856	chr13	49936235	49936622	+	0.000	0.000	target_3304
BGbg_4857	chr13	49996608	49996845	+	0.000	0.000	target_3305
BGbg_4858	chr13	50081891	50082306	+	0.000	0.000	target_3306
BGbg_4860	chr13	50124175	50124723	+	0.000	0.000	target_3307
BGbg_4863	chr13	50909638	50909834	+	0.000	0.000	target_3308
BGbg_4864	chr13	50909955	50910139	+	0.000	0.000	target_3309
BGbg_4865	chr13	51125834	51125991	+	0.000	0.000	target_3310
BGbg_4866	chr13	51222293	51222485	+	0.000	0.000	target_3311
BGbg_4868	chr13	51452917	51453767	+	0.000	0.000	target_3312
BGbg_4869	chr13	51583772	51584473	+	0.000	0.000	target_3313
BGbg_4870	chr13	51714693	51714843	+	0.000	0.000	target_3314
BGbg_4871	chr13	51804088	51804369	+	0.000	0.000	target_3315
BGbg_4872	chr13	51845151	51845301	+	0.000	0.000	target_3316
BGbg_4873	chr13	52012125	52012470	+	0.000	0.000	target_3317
BGbg_4874	chr13	52128800	52128950	+	0.000	0.000	target_3318
BGbg_4875	chr13	52159557	52159721	+	0.000	0.000	target_3319
BGbg_4876	chr13	52194323	52194645	+	0.000	0.000	target_3320
BGbg_4878	chr13	52450003	52450289	+	0.000	0.000	target_3321
BGbg_4879	chr13	52450556	52450885	+	0.000	0.000	target_3322
BGbg_4880	chr13	52455052	52455536	+	0.000	0.000	target_3323
BGbg_4881	chr13	52617244	52617589	+	0.000	0.000	target_3324
BGbg_4882	chr13	52652247	52652515	+	0.000	0.000	target_3325
BGbg_4883	chr13	52652563	52652991	+	0.000	0.000	target_3326
BGbg_4884	chr13	52968119	52968352	+	0.000	0.000	target_3327
BGbg_4885	chr13	57558241	57558433	+	0.000	0.000	target_3328
BGbg_4886	chr13	57582076	57582257	+	0.000	0.000	target_3329
BGbg_4887	chr13	59364924	59365081	+	0.000	0.000	target_3330
BGbg_4888	chr13	60163809	60164131	+	0.000	0.000	target_3331
BGbg_4889	chr13	60396212	60396554	+	0.000	0.000	target_3332
BGbg_4890	chr13	60396830	60397301	+	0.000	0.000	target_3333
BGbg_4891	chr13	60397392	60397701	+	0.000	0.000	target_3334
BGbg_4892	chr13	60473723	60473904	+	0.000	0.000	target_3335
BGbg_4893	chr13	60654516	60654688	+	0.000	0.000	target_3336
BGbg_4894	chr13	61286239	61286389	+	0.000	0.000	target_3337
BGbg_4895	chr13	61880953	61881108	+	0.000	0.000	target_3338
BGbg_4896	chr13	62643070	62643369	+	0.000	0.000	target_3339
BGbg_4897	chr13	64075666	64075841	+	0.000	0.000	target_3340
BGbg_4898	chr13	64075943	64076186	+	0.000	0.000	target_3341
BGbg_4899	chr13	65966998	65967148	+	0.000	0.000	target_3342
BGbg_4900	chr13	66618798	66618962	+	0.000	0.000	target_3343
BGbg_4901	chr13	67230324	67230647	+	0.000	0.000	target_3344
BGbg_4902	chr13	67416387	67416620	+	0.000	0.000	target_3345
BGbg_4903	chr13	67769513	67769899	+	0.000	0.000	target_3346
BGbg_4904	chr13	69857308	69857458	+	0.000	0.000	target_3347
BGbg_4905	chr13	69935123	69935310	+	0.000	0.000	target_3348
BGbg_4906	chr13	70310880	70311030	+	0.000	0.000	target_3349
BGbg_4907	chr13	70339705	70340102	+	0.000	0.000	target_3350
BGbg_4908	chr13	72221419	72221586	+	0.000	0.000	target_3351
BGbg_4909	chr13	72256002	72256198	+	0.000	0.000	target_3352
BGbg_4910	chr13	72727537	72728016	+	0.000	0.000	target_3353
BGbg_4911	chr13	72781818	72782290	+	0.000	0.000	target_3354
BGbg_4913	chr13	73058670	73059209	+	0.000	0.000	target_3355
BGbg_4915	chr13	74015205	74015385	+	0.000	0.000	target_3356
BGbg_4916	chr13	74040295	74040467	+	0.000	0.000	target_3357
BGbg_4917	chr13	74134287	74134564	+	0.000	0.000	target_3358
BGbg_4918	chr13	74135500	74135659	+	0.000	0.000	target_3359
BGbg_4919	chr13	74287049	74287254	+	0.000	0.000	target_3360
BGbg_4920	chr13	75219862	75220030	+	0.000	0.000	target_3361
BGbg_4921	chr13	75357997	75358285	+	0.000	0.000	target_3362
BGbg_4922	chr13	75372533	75372683	+	0.000	0.000	target_3363
BGbg_4923	chr13	75482126	75482721	+	0.000	0.000	target_3364
BGbg_4924	chr13	75537760	75537970	+	0.000	0.000	target_3365
BGbg_4925	chr13	75538050	75538302	+	0.000	0.000	target_3366
BGbg_4926	chr13	75549280	75549595	+	0.000	0.000	target_3367
BGbg_4927	chr13	75549651	75549937	+	0.000	0.000	target_3368
BGbg_4928	chr13	75636195	75636413	+	0.000	0.000	target_3369
BGbg_4929	chr13	75705016	75705166	+	0.000	0.000	target_3370
BGbg_4930	chr13	75760218	75760454	+	0.000	0.000	target_3371
BGbg_4931	chr13	75760539	75760838	+	0.000	0.000	target_3372
BGbg_4932	chr13	75876441	75876612	+	0.000	0.000	target_3373
BGbg_4933	chr13	76019472	76019669	+	0.000	0.000	target_3374
BGbg_4934	chr13	76473628	76473785	+	0.000	0.000	target_3375
BGbg_4935	chr13	76980169	76980392	+	0.000	0.000	target_3376
BGbg_4936	chr13	76991877	76992244	+	0.000	0.000	target_3377
BGbg_4937	chr13	77026588	77026915	+	0.000	0.000	target_3378
BGbg_4938	chr13	77027063	77027524	+	0.000	0.000	target_3379
BGbg_4939	chr13	77327003	77327362	+	0.000	0.000	target_3380
BGbg_4940	chr13	77329179	77329440	+	0.000	0.000	target_3381
BGbg_4941	chr13	77425835	77425985	+	0.000	0.000	target_3382
BGbg_4943	chr13	77678781	77678931	+	0.000	0.000	target_3383
BGbg_4944	chr13	77697371	77697805	+	0.000	0.000	target_3384
BGbg_4945	chr13	77810555	77810711	+	0.000	0.000	target_3385
BGbg_4946	chr13	78121572	78121722	+	0.000	0.000	target_3386
BGbg_4947	chr13	78137733	78137931	+	0.000	0.000	target_3387
BGbg_4948	chr13	78603525	78603749	+	0.000	0.000	target_3388
BGbg_4949	chr13	78658759	78658964	+	0.000	0.000	target_3389
BGbg_4950	chr13	78659021	78659271	+	0.000	0.000	target_3390
BGbg_4951	chr13	78806603	78806763	+	0.000	0.000	target_3391
BGbg_4952	chr13	79406135	79406374	+	0.000	0.000	target_3392
BGbg_4953	chr13	79406467	79406762	+	0.000	0.000	target_3393
BGbg_4954	chr13	79480956	79481562	+	0.000	0.000	target_3394
BGbg_4956	chr13	79936673	79936969	+	0.000	0.000	target_3395
BGbg_4957	chr13	80235714	80235874	+	0.000	0.000	target_3396
BGbg_4958	chr13	80341209	80341483	+	0.000	0.000	target_3397
BGbg_4960	chr13	80979136	80979342	+	0.000	0.000	target_3398
BGbg_4961	chr13	81061730	81061880	+	0.000	0.000	target_3399
BGbg_4962	chr13	81927474	81927639	+	0.000	0.000	target_3400
BGbg_4963	chr13	85799410	85799560	+	0.000	0.000	target_3401
BGbg_4964	chr13	87124129	87124306	+	0.000	0.000	target_3402
BGbg_4965	chr13	87671012	87671683	+	0.000	0.000	target_3403,target_3404
BGbg_4968	chr13	91017502	91017652	+	0.000	0.000	target_3405
BGbg_4969	chr13	91313192	91313342	+	0.000	0.000	target_3406
BGbg_4970	chr13	91347388	91347825	+	0.000	0.000	target_3407
BGbg_4971	chr13	91348693	91348986	+	0.000	0.000	target_3408
BGbg_4972	chr13	91349034	91349184	+	0.000	0.000	target_3409
BGbg_4973	chr13	92355315	92355479	+	0.000	0.000	target_3410
BGbg_4974	chr13	93248602	93248825	+	0.000	0.000	target_3411
BGbg_4976	chr13	94192691	94192841	+	0.000	0.000	target_3412
BGbg_4977	chr13	94362473	94362703	+	0.000	0.000	target_3413
BGbg_4978	chr13	94549294	94550261	+	0.000	0.000	target_3414
BGbg_4979	chr13	94596027	94596430	+	0.000	0.000	target_3415
BGbg_4980	chr13	94601548	94601967	+	0.000	0.000	target_3416
BGbg_4981	chr13	94602056	94602274	+	0.000	0.000	target_3417
BGbg_4982	chr13	94620402	94620552	+	0.000	0.000	target_3418
BGbg_4984	chr13	95191881	95192031	+	0.000	0.000	target_3419
BGbg_4987	chr13	95301371	95301962	+	0.000	0.000	target_3420
BGbg_4988	chr13	95380734	95380962	+	0.000	0.000	target_3421
BGbg_4989	chr13	95404361	95404511	+	0.000	0.000	target_3422
BGbg_4990	chr13	95478589	95478797	+	0.000	0.000	target_3423
BGbg_4991	chr13	95624087	95624237	+	0.000	0.000	target_3424
BGbg_4992	chr13	95644608	95644881	+	0.000	0.000	target_3425
BGbg_4993	chr13	95676727	95677335	+	0.000	0.000	target_3426
BGbg_4994	chr13	95924708	95924893	+	0.000	0.000	target_3427
BGbg_4995	chr13	95980622	95980787	+	0.000	0.000	target_3428
BGbg_4996	chr13	96020208	96020401	+	0.000	0.000	target_3429
BGbg_4997	chr13	96053283	96053934	+	0.000	0.000	target_3430
BGbg_4998	chr13	96089920	96090154	+	0.000	0.000	target_3431
BGbg_4999	chr13	96090471	96090621	+	0.000	0.000	target_3432
BGbg_5000	chr13	97018079	97018229	+	0.000	0.000	target_3433
BGbg_5001	chr13	97109969	97110190	+	0.000	0.000	target_3434
BGbg_5004	chr13	97344659	97344809	+	0.000	0.000	target_3435
BGbg_5005	chr13	97359545	97359698	+	0.000	0.000	target_3436
BGbg_5006	chr13	97432885	97433580	+	0.000	0.000	target_3437
BGbg_5007	chr13	97433795	97434162	+	0.000	0.000	target_3438
BGbg_5008	chr13	97575041	97575203	+	0.000	0.000	target_3439
BGbg_5009	chr13	97975940	97976764	+	0.000	0.000	target_3440
BGbg_5010	chr13	98142795	98143100	+	0.000	0.000	target_3441
BGbg_5011	chr13	98143194	98143370	+	0.000	0.000	target_3442
BGbg_5012	chr13	98445378	98445533	+	0.000	0.000	target_3443
BGbg_5014	chr13	98577041	98577299	+	0.000	0.000	target_3444
BGbg_5015	chr13	98653490	98653645	+	0.000	0.000	target_3445
BGbg_5017	chr13	98840239	98840408	+	0.000	0.000	target_3446
BGbg_5018	chr13	99087606	99087835	+	0.000	0.000	target_3447
BGbg_5019	chr13	99200574	99200935	+	0.000	0.000	target_3448
BGbg_5020	chr13	99201508	99201658	+	0.000	0.000	target_3449
BGbg_5021	chr13	99436905	99437162	+	0.000	0.000	target_3450
BGbg_5022	chr13	99498480	99498845	+	0.000	0.000	target_3451
BGbg_5023	chr13	99501216	99501541	+	0.000	0.000	target_3452
BGbg_5024	chr13	99501680	99501830	+	0.000	0.000	target_3453
BGbg_5025	chr13	99606506	99606883	+	0.000	0.000	target_3454
BGbg_5026	chr13	99658344	99658643	+	0.000	0.000	target_3455
BGbg_5027	chr13	99900412	99900562	+	0.000	0.000	target_3456
BGbg_5028	chr13	99916587	99916773	+	0.000	0.000	target_3457
BGbg_5029	chr13	99970309	99970611	+	0.000	0.000	target_3458
BGbg_5030	chr13	99980544	99980855	+	0.000	0.000	target_3459
BGbg_5031	chr13	99981207	99981357	+	0.000	0.000	target_3460
BGbg_5032	chr13	100088728	100089172	+	0.000	0.000	target_3461
BGbg_5033	chr13	100392821	100392971	+	0.000	0.000	target_3462
BGbg_5034	chr13	100514966	100515130	+	0.000	0.000	target_3463
BGbg_5035	chr13	100573135	100573337	+	0.000	0.000	target_3464
BGbg_5036	chr13	100588654	100588943	+	0.000	0.000	target_3465
BGbg_5037	chr13	100674842	100675219	+	0.000	0.000	target_3466
BGbg_5038	chr13	100695131	100695345	+	0.000	0.000	target_3467
BGbg_5039	chr13	101202661	101202811	+	0.000	0.000	target_3468
BGbg_5040	chr13	101942162	101942338	+	0.000	0.000	target_3469
BGbg_5041	chr13	102091314	102091472	+	0.000	0.000	target_3470
BGbg_5042	chr13	102457494	102457644	+	0.000	0.000	target_3471
BGbg_5043	chr13	102484487	102484647	+	0.000	0.000	target_3472
BGbg_5044	chr13	102592033	102592237	+	0.000	0.000	target_3473
BGbg_5045	chr13	102592333	102592483	+	0.000	0.000	target_3474
BGbg_5046	chr13	102596199	102596440	+	0.000	0.000	target_3475
BGbg_5047	chr13	102596751	102597076	+	0.000	0.000	target_3476
BGbg_5048	chr13	102773435	102773998	+	0.000	0.000	target_3477
BGbg_5049	chr13	102798912	102799184	+	0.000	0.000	target_3478
BGbg_5050	chr13	102800271	102800470	+	0.000	0.000	target_3479
BGbg_5051	chr13	102845634	102846137	+	0.000	0.000	target_3480
BGbg_5052	chr13	102870708	102870865	+	0.000	0.000	target_3481
BGbg_5053	chr13	102903770	102903920	+	0.000	0.000	target_3482
BGbg_5054	chr13	102916108	102916288	+	0.000	0.000	target_3483
BGbg_5055	chr13	103883165	103883345	+	0.000	0.000	target_3484
BGbg_5056	chr13	104571787	104571937	+	0.000	0.000	target_3485
BGbg_5057	chr13	105140129	105140287	+	0.000	0.000	target_3486
BGbg_5058	chr13	106535584	106535945	+	0.000	0.000	target_3487
BGbg_5059	chr13	106536513	106536663	+	0.000	0.000	target_3488
BGbg_5060	chr13	106568032	106568346	+	0.000	0.000	target_3489
BGbg_5061	chr13	107205398	107205550	+	0.000	0.000	target_3490
BGbg_5063	chr13	107650173	107650414	+	0.000	0.000	target_3491
BGbg_5064	chr13	107867383	107867533	+	0.000	0.000	target_3492
BGbg_5065	chr13	108215442	108215705	+	0.000	0.000	target_3493
BGbg_5066	chr13	108218187	108218551	+	0.000	0.000	target_3494
BGbg_5070	chr13	109145645	109145795	+	0.000	0.000	target_3495
BGbg_5074	chr13	109500215	109500415	+	0.000	0.000	target_3496
BGbg_5077	chr13	109786503	109787046	+	0.000	0.000	target_3497
BGbg_5078	chr13	109787355	109787553	+	0.000	0.000	target_3498
BGbg_5082	chr13	110108955	110109196	+	0.000	0.000	target_3499
BGbg_5083	chr13	110138496	110138664	+	0.000	0.000	target_3500
BGbg_5084	chr13	110222278	110222452	+	0.000	0.000	target_3501
BGbg_5085	chr13	110306937	110307319	+	0.000	0.000	target_3502
BGbg_5086	chr13	110455953	110456266	+	0.000	0.000	target_3503
BGbg_5089	chr13	110561694	110561968	+	0.000	0.000	target_3504
BGbg_5090	chr13	110615358	110615620	+	0.000	0.000	target_3505
BGbg_5091	chr13	110615680	110615840	+	0.000	0.000	target_3506
BGbg_5092	chr13	110706005	110706571	+	0.000	0.000	target_3507
BGbg_5093	chr13	110712385	110712535	+	0.000	0.000	target_3508
BGbg_5094	chr13	110712876	110713275	+	0.000	0.000	target_3509
BGbg_5095	chr13	110715388	110715850	+	0.000	0.000	target_3510
BGbg_5096	chr13	110819583	110819733	+	0.000	0.000	target_3511
BGbg_5098	chr13	110914412	110914755	+	0.000	0.000	target_3512
BGbg_5099	chr13	110914952	110915601	+	0.000	0.000	target_3513
BGbg_5101	chr13	111153423	111153829	+	0.000	0.000	target_3514
BGbg_5102	chr13	111153908	111154067	+	0.000	0.000	target_3515
BGbg_5103	chr13	111216359	111216509	+	0.000	0.000	target_3516
BGbg_5104	chr13	111429186	111429336	+	0.000	0.000	target_3517
BGbg_5106	chr13	112587428	112587734	+	0.000	0.000	target_3518
BGbg_5107	chr13	112588091	112588241	+	0.000	0.000	target_3519
BGbg_5108	chr13	112606439	112606692	+	0.000	0.000	target_3520
BGbg_5109	chr13	112689932	112690131	+	0.000	0.000	target_3521
BGbg_5111	chr13	112722730	112722931	+	0.000	0.000	target_3522
BGbg_5112	chr13	112722979	112723266	+	0.000	0.000	target_3523
BGbg_5113	chr13	113187186	113187615	+	0.000	0.000	target_3524
BGbg_5114	chr13	113208608	113208822	+	0.000	0.000	target_3525
BGbg_5115	chr13	113208933	113209157	+	0.000	0.000	target_3526
BGbg_5117	chr13	113209964	113210114	+	0.000	0.000	target_3527
BGbg_5119	chr13	113394009	113394267	+	0.000	0.000	target_3528
BGbg_5120	chr13	113449188	113449642	+	0.000	0.000	target_3529
BGbg_5121	chr13	113490683	113491117	+	0.000	0.000	target_3530
BGbg_5126	chr13	114043637	114043787	+	0.000	0.000	target_3531
BGbg_5127	chr13	114065125	114065650	+	0.000	0.000	target_3532
BGbg_5128	chr13	114234807	114235090	+	0.000	0.000	target_3533
BGbg_5129	chr13	114281366	114281658	+	0.000	0.000	target_3534
BGbg_5130	chr13	114281763	114281976	+	0.000	0.000	target_3535
BGbg_5131	chr13	114314196	114314542	+	0.000	0.000	target_3536
BGbg_5133	chr14	20343064	20343446	+	0.000	0.000	target_3537
BGbg_5134	chr14	20343513	20343731	+	0.000	0.000	target_3538
BGbg_5136	chr14	20454642	20454792	+	0.000	0.000	target_3539
BGbg_5137	chr14	20455003	20455230	+	0.000	0.000	target_3540
BGbg_5138	chr14	20461426	20461986	+	0.000	0.000	target_3541
BGbg_5141	chr14	20613553	20613766	+	0.000	0.000	target_3542
BGbg_5145	chr14	20663156	20663486	+	0.000	0.000	target_3543
BGbg_5146	chr14	20684394	20684544	+	0.000	0.000	target_3544
BGbg_5147	chr14	20989725	20990102	+	0.000	0.000	target_3545
BGbg_5148	chr14	21103659	21104290	+	0.000	0.000	target_3546
BGbg_5149	chr14	21269417	21269872	+	0.000	0.000	target_3547
BGbg_5151	chr14	21384320	21384470	+	0.000	0.000	target_3548
BGbg_5152	chr14	21437229	21437443	+	0.000	0.000	target_3549
BGbg_5153	chr14	21456025	21456518	+	0.000	0.000	target_3550
BGbg_5154	chr14	21476897	21477245	+	0.000	0.000	target_3551
BGbg_5155	chr14	21511204	21511595	+	0.000	0.000	target_3552
BGbg_5158	chr14	22589280	22589548	+	0.000	0.000	target_3553
BGbg_5163	chr14	22871681	22871860	+	0.000	0.000	target_3554
BGbg_5165	chr14	22929326	22929673	+	0.000	0.000	target_3555
BGbg_5166	chr14	22956981	22957191	+	0.000	0.000	target_3556
BGbg_5167	chr14	23006871	23007311	+	0.000	0.000	target_3557
BGbg_5169	chr14	23286023	23286469	+	0.000	0.000	target_3558
BGbg_5170	chr14	23301577	23302030	+	0.000	0.000	target_3559
BGbg_5171	chr14	23320981	23321535	+	0.000	0.000	target_3560
BGbg_5172	chr14	23469415	23469731	+	0.000	0.000	target_3561
BGbg_5173	chr14	23555848	23556027	+	0.000	0.000	target_3562
BGbg_5174	chr14	23556080	23556352	+	0.000	0.000	target_3563
BGbg_5175	chr14	23567730	23567935	+	0.000	0.000	target_3564
BGbg_5177	chr14	23910695	23910845	+	0.000	0.000	target_3565
BGbg_5179	chr14	24081086	24081244	+	0.000	0.000	target_3566
BGbg_5180	chr14	24094030	24094296	+	0.000	0.000	target_3567
BGbg_5183	chr14	24114535	24115257	+	0.000	0.000	target_3568
BGbg_5184	chr14	24135917	24136167	+	0.000	0.000	target_3569
BGbg_5185	chr14	24141516	24141959	+	0.000	0.000	target_3570
BGbg_5186	chr14	24146680	24146924	+	0.000	0.000	target_3571
BGbg_5187	chr14	24147211	24147516	+	0.000	0.000	target_3572
BGbg_5188	chr14	24188800	24189029	+	0.000	0.000	target_3573
BGbg_5190	chr14	24213334	24213609	+	0.000	0.000	target_3574
BGbg_5192	chr14	24232427	24232688	+	0.000	0.000	target_3575
BGbg_5193	chr14	24232783	24232933	+	0.000	0.000	target_3576
BGbg_5194	chr14	24242553	24242865	+	0.000	0.000	target_3577
BGbg_5195	chr14	24271431	24271670	+	0.000	0.000	target_3578
BGbg_5198	chr14	24365693	24365899	+	0.000	0.000	target_3579
BGbg_5199	chr14	24366660	24366820	+	0.000	0.000	target_3580
BGbg_5200	chr14	24429894	24430044	+	0.000	0.000	target_3581
BGbg_5201	chr14	24431769	24431945	+	0.000	0.000	target_3582
BGbg_5202	chr14	24442326	24442476	+	0.000	0.000	target_3583
BGbg_5203	chr14	24442665	24442998	+	0.000	0.000	target_3584
BGbg_5204	chr14	24481700	24481850	+	0.000	0.000	target_3585
BGbg_5205	chr14	24679054	24679208	+	0.000	0.000	target_3586
BGbg_5206	chr14	25538008	25538158	+	0.000	0.000	target_3587
BGbg_5207	chr14	26163833	26163983	+	0.000	0.000	target_3588
BGbg_5208	chr14	26598067	26598252	+	0.000	0.000	target_3589
BGbg_5209	chr14	26598316	26598591	+	0.000	0.000	target_3590
BGbg_5210	chr14	28308895	28309045	+	0.000	0.000	target_3591
BGbg_5211	chr14	28382758	28383065	+	0.000	0.000	target_3592
BGbg_5212	chr14	28766450	28766806	+	0.000	0.000	target_3593
BGbg_5213	chr14	29927636	29927960	+	0.000	0.000	target_3594
BGbg_5214	chr14	30270750	30270959	+	0.000	0.000	target_3595
BGbg_5215	chr14	30375370	30375520	+	0.000	0.000	target_3596
BGbg_5216	chr14	30559005	30559287	+	0.000	0.000	target_3597
BGbg_5217	chr14	30622153	30622390	+	0.000	0.000	target_3598
BGbg_5218	chr14	31026379	31026703	+	0.000	0.000	target_3599
BGbg_5219	chr14	31207593	31208319	+	0.000	0.000	target_3600
BGbg_5222	chr14	31420445	31420812	+	0.000	0.000	target_3601
BGbg_5224	chr14	31457357	31457686	+	0.000	0.000	target_3602
BGbg_5225	chr14	31561256	31561620	+	0.000	0.000	target_3603
BGbg_5227	chr14	32076515	32077139	+	0.000	0.000	target_3604
BGbg_5229	chr14	32201719	32201869	+	0.000	0.000	target_3605
BGbg_5235	chr14	34228159	34228309	+	0.000	0.000	target_3606
BGbg_5236	chr14	34462200	34462553	+	0.000	0.000	target_3607
BGbg_5238	chr14	34630158	34630350	+	0.000	0.000	target_3608
BGbg_5239	chr14	34714554	34714823	+	0.000	0.000	target_3609
BGbg_5240	chr14	34982351	34982735	+	0.000	0.000	target_3610
BGbg_5241	chr14	34982892	34983064	+	0.000	0.000	target_3611
